uuid,title,notes,type,status,trashed,start,startDate,deadline,creationDate,stopDate,project_name,area_name,heading_name
E5Sze3xUpBfxpNLXFcLYGw,"对照检查列表逐步操作","通过添加检查列表将待办事项分解成更小的步骤。您可以用它跟踪日常事务、收拾行李箱、制作食品清单等等。

谁知道制作花生酱饼干是如此简单呢？ 😃",0,3,0,1,,,1764594884.83105,1764663801.24487,,,"提高工作效率"
WgqXWYNREY2cRHKGetERaf,"从任何地方添加待办事项","无论在哪个应用中，您都可以使用“快速录入”向 Things 添加待办事项。点击“Ctrl+空格”来尝试一下吧。",0,3,0,1,,,1764594884.83006,1764664007.85984,,,"提高工作效率"
B9YUCDRvFwX2U84ZmRq65N,"通过快速查找搜索和导航","通过""快速查找""功能查找内容非常方便。收缩此待办事项，然后只需输入列表、项目、待办事项或标签的名称即可，它会立即为您呈现查找结果。",0,3,0,1,,,1764594884.83055,1764663676.32348,,,"提高工作效率"
EbHkZwwtsBjXLPeMMQYNUW,"设置提醒事项，这样就不会忘记了","每天早晨查看“今天”列表，看看您的日程安排，这是一个很好的习惯。但是，对于那些不能错过的待办事项，设置提醒会让您高枕无忧。

点按下方的日历按钮，输入“星期一下午 3 点”。",0,3,0,2,132760576,,1764594884.83209,1764664069.52691,,,"提高工作效率"
YNPXdsfHdP3MX2grCL1UMt,"点按两下此待办事项","您正在查看一个待办事项！点按左侧的复选框完成它。完成的待办事项被收集在项目的底部。",0,3,0,1,,,1764594884.82485,1764645333.14916,,,"了解基础知识"
NN1QZ4y5no2qdwqqfPtyk1,"打开多个窗口","组织待办事项时，让多个列表并排打开非常有用。右键点按侧边栏中的任何列表可以在新窗口中打开。",0,3,0,1,,,1764594884.83288,1764665212.18707,,,"提高工作效率"
VbZyNfjNkxi89AER789uoj,"同步您的设备","Things Cloud 可以跨 Mac、iPad、iPhone、Watch 和 Vision Pro 同步您的待办事项。请前往 Things 的“设置”（或“偏好设置”） → “Things Cloud”，以创建免费账户。

即使仅使用一台设备，您也应该创建一个 Things Cloud 账户，这能确保您的数据始终得到安全备份。",0,3,0,1,,,1764594884.82945,1764662604.18858,,,"调整您的设置"
DJ8R4k8n8whjpCrEkPPhL2,"让您的待办事项重复","有些事情您每几天、几周或几个月就会做一次。创建一个重复的待办事项，Things 到时候将自动提醒您。这会节省许多时间，让您始终如一。

若要创建重复的待办事项，前往“文件” → “新建重复的待办事项”。",0,3,0,1,,,1764594884.83387,1764664095.68413,,,"提高工作效率"
PqQNBLmRLm6G3PyHYQgQvx,"继续关注我们","率先了解此应用的最新功能和开发情况。在社交网络上关注我们，或者注册接收我们的时事通讯：culturedcode.com/follow/",0,3,0,1,,,1764594884.83483,1764665092.71911,,,"在您离开之前…"
DXWmZWaDnWNpdagqbiEGUE,"隐藏侧边栏以聚焦您的工作","隐藏侧边栏，可以专心工作。只需将侧边栏手柄一直向左拖，或者点击 ⌘/",0,3,0,1,,,1764594884.83263,1764663938.8424,,,"提高工作效率"
GXw4YaAaqRiUZ12zPcXFAS,"显示您的日历事件","您可以将日历连接至 Things，并查看所有事件和待办事项。前往 Things 的设置 → “日历事件”将其打开。",0,3,0,1,,,1764593668.63316,1764665687.80215,,,"调整您的设置"
N8FXdcVKiv6vCHT322gU6J,"ima.copilot-Dan koe 知识库",https://ima.qq.com/wiki/?shareId=5f4def7e45deb239f6024994596b5789e6c8af3e38c6f253c06479ca82ac8369,0,3,0,0,,,1764665760.0,1764744145.5031,,,
LUfihcRuWa3Hs1xiHiRxyy,"启用分享扩展程序","Things 的分享扩展程序可以帮助您从其他应用快速创建待办事项。

要启用扩展程序，请：",0,3,0,1,,,1764593668.63335,1764665794.30801,,,"调整您的设置"
FtUEZjBErWDzQiLPo8zUfc,"完成了！","这是您真正需要了解的全部信息。开始添加自己的项目和待办事项吧。

您可以稍后返回此项目，了解下面的高级功能。项目结束时，轻点顶部的进度环，将其标记为完成。

我们希望您喜欢 Things！",0,3,0,1,,,1764593668.63272,1764665605.17377,,,"了解基础知识"
KiwDjQoHLz2pUiwQA5P96N,"创建新待办事项","轮到您了 – 折叠此待办事项，然后轻点蓝色“+”按钮。",0,3,0,1,,,1764593668.63158,1764665521.88216,,,"了解基础知识"
9Si65CH92tWpHsan82Q1hM,"组织区域","为生活的各个不同部分创建“区域”，例如工作、家庭、理财等。您可以将项目拖入到区域中，方便进行整理。

离开此项目，返回列表，然后轻点蓝色加号“+”按钮，创建自己的第一个区域。

与项目不同的是，区域不会标记为完成。",0,3,0,1,,,1764593668.63253,1764665596.81223,,,"了解基础知识"
8amRs6sifp4aySycbw24Dp,"重新为待办事项排序","要重新排列列表，轻点并按住一个待办事项，然后将其拖到要放置的地方。",0,3,0,1,,,1764593668.63216,1764665585.09957,,,"了解基础知识"
42FNwCrsvmiau64V6CVbyS,"创建项目","更重要的功能！离开此项目，返回列表，然后轻点蓝色加号“+”按钮添加自己的项目。",0,3,0,1,,,1764593668.63235,1764665591.96386,,,"了解基础知识"
5jy5qY4cqdh5RZyVzbkHeP,"轻点此待办事项","您正在查看一个待办事项！轻点左侧的复选框完成它。完成的待办事项被收集在项目的底部。",0,3,0,1,,,1764593668.63136,1764600796.73291,,,"了解基础知识"
Y6FgoiSH6QYeCdmee1f4f9,"将此待办事项放入""今天""","轻点下面的日历按钮，决定您将何时完成此待办事项。选择今天。",0,3,0,1,132759808,,1764593668.63177,1764665607.91913,,,"了解基础知识"
U6RGpsncvFUF9ytShXR86e,"稍后计划此待办事项","请再次轻点日历按钮，但这一次请选择未来的日期。当此日期到来时，它会自动出现在您的“今天”列表中。

在项目中，计划在稍后日期完成的待办事项会出现在底部。

提示：下拉黑色弹出窗口以显示键盘，然后您就可以输入日期和时间了。",0,3,0,1,,,1764593668.63196,1764665568.32989,,,"了解基础知识"
XU4XvFJTWciCcCQhXr7X5w,"总结今年","",0,3,0,1,132763008,132762240,1764666680.18011,1767262730.84287,,"生活",
KK7YyR17cwKDkmwSTmHUoA,"阳光培训",https://portal.learn.woa.com/training/mooc/projectDetail?mooc_course_id=DkcINpZx,0,3,0,1,132760192,,1764829732.27094,1766242571.85085,,,
STzCJTQJ2Qu8GHgTfxwfN7,"Give Me 15 Minutes. I'll Teach You 80% of Obsidian","https://www.youtube.com/watch?v=z4AbijUCoKU
https://notebooklm.google.com/notebook/ea443dbb-cb19-45c8-b4a5-24e00d0122b5


",0,3,0,1,,,1764999577.26788,1765272254.82144,,,"obsidian基础学习"
JaVBaVeqrdGFRa8eUx1oP6,openspec,"",0,3,0,1,,,1765191692.75781,1766578619.44832,,,"如何和ai聊出obsidian的笔记库规范"
3NzzkRVw1s6JsqXJGXsjjL,"ai deep research","",0,3,0,1,,,1765191700.48656,1766578622.08224,,,"如何和ai聊出obsidian的笔记库规范"
4RNENSKxdBM3hwa9zWJ62S,"梳理流程图能力列表","",0,3,0,1,,,1765459322.68271,1774236908.86602,,,""
Y1V6ghkRbmRnMaXH5ZeDat,"分析哪些适合提供出去","",0,3,0,1,,,1765459335.31123,1774236908.86596,,,""
V3NuC8JaT46MjYJXBkWuTa,"让ai辅助分析现有的接口够不够用","",0,3,0,1,,,1765459359.61395,1774236908.86587,,,""
Jrr4TvZbBe2zdSNCEfmYZR,"写一个sdk提供出去","",0,3,0,1,,,1765459376.87778,1774236908.86607,,,""
9kRHjX9t9WoeeZf3UqyL8Z,"对项目进行分解，拆分成多个知识点，画一个知识图，标记每个知识点需要学什么，看什么","",0,3,0,1,,,1765804175.70778,1774236908.86582,,,"分析next-ai-draw-io"
FkCT5owNikfR5snqG2WRLT,"对单个模块列出学习计划","",0,3,0,1,,,1765804232.58878,1774236908.86576,,,"分析next-ai-draw-io"
2PSQhxeSbeHG9nxiuPvASq,"列出流程图Agent的SOP计划","",0,3,0,1,,,1765804369.04148,1774236908.86613,,,"分析next-ai-draw-io"
3stoKQ4imbCkeW4DfTiUam,"代码搞一个最简单的移植到流程图项目，目的是最快时间跑通","",0,3,0,1,,,1765804385.85669,1774236908.86569,,,"分析next-ai-draw-io"
EMoKcWmXwEepiVsz3qk4mY,"流程图mermaid截图服务问题修复","feature/ryanbzhou_129432394
ENV_ID: sit-e6d30828",0,3,0,1,132762752,,1766129518.15867,1766648059.4217,,,"feature/ryanbzhou_129432394 ENV_ID: sit-e6d30828"
L2ntra7r8zDDiVTHYhsohC,"打扫书房，架设自媒体拍摄环境","",0,3,0,1,,,1766243505.20886,1767425133.35805,,"生活",
WKvVFh5YGYuyn5VMYZqSnL,"买辣子鸡","",0,3,0,1,132762240,,1766312469.06842,1766491676.31688,,,
2VKWHBo2kCPP3PNg7Z7WAt,"查进京证跨年的规则","",0,3,0,0,,,1766410464.6149,1767453168.23222,,,
KQMFDk4dju1SeEH32bDfFA,"伟大不能被计划","",0,3,0,0,,,1766410489.60625,1767453165.84496,,,
8ai1T4HFPzq7cDAxouvRPz,"skills怎么定义的，每一步在做什么","",0,3,0,1,,,1766732532.84209,1774236925.19997,,,SKILLS
Lo2Lnt5885qDSSBvaMDyXF,"研究10个skills","",0,3,0,1,,,1766732568.27362,1774236925.20004,,,SKILLS
6LcNbqaDwieGZngV5P822U,"jsx在哪一环节使用","",0,3,0,1,,,1766732586.85877,1774236925.2002,,,JSX
TF7NwLhhALQ92AVV8tqA8Q,"找到全景图","",0,3,0,1,,,1766732600.1709,1774236925.20042,,,"全景图"
7PzVyz3ZxVg3B8QD2bHJXU,"理解全景图在做什么，自己画一画","",0,3,0,1,,,1766732605.68196,1774236925.20036,,,"全景图"
Mkfb8kcMWS51i6SETrDitq,"有哪些组件","",0,3,0,1,,,1766732634.49855,1774236925.20025,,,JSX
6dohBWLY4YRRMxPsmaCgqk,"项目代码在哪","",0,3,0,1,,,1766732662.54839,1774236925.20015,,,aippt.woa.com
tHr9zH7b9zQ6ZA34NaZEV,"能做什么","",0,3,0,1,,,1766732670.09573,1774236925.20009,,,aippt.woa.com
CWAXDKNuhZ6nEJNViTGj1N,12weeks,"",0,3,0,0,,,1766827059.61402,1767453156.76713,,,
6HFzaXUpBtJ5bdK74UG1re,"写一个脚本，传入youtube博主的id，获取博主所有的视频链接","",0,3,0,1,132780288,,1767367904.20686,1767681508.55735,,,
EEkfr1w9QaUFene5ofu7Wz,"obsidian配合iphone actionbutton 记录闪念笔记","",0,3,0,1,132780800,,1767704034.58519,1769773955.21145,,,
JLUJqCjnDLio2orVMcPpU7,"ui中有哪些功能","",0,3,0,1,,,1767867876.44095,1774236954.07417,,,"agent 对话流学习"
FSA45qMR5BUEQoqHAoSyCG,"ui怎么接收事件","",0,3,0,1,,,1767867914.33196,1774236954.07423,,,"agent 对话流学习"
GiMw6VCb168GhoBDPjXGjR,"","",0,3,0,1,,,1768360730.95677,1774236925.20062,,,"全景图"
TRHYy2diUchUPwnd5SuxVy,"copilot 输出数据链路监控","",0,3,0,1,,,1768360747.53091,1774236925.20031,,,"2.4版本"
5AzGhNaqkimUfZkrcoK1aC,"gemini成品号","",0,3,0,1,132782848,132782848,1769013879.77352,1769942096.12595,,,
NYqhuPaFgH1zubhqWH3e8r,youtube,"",0,3,0,1,,,1776502721.71858,1776612776.50091,,,"对各种网站进行完整抓取的能力"
XZSBnmrUfunyNgJshQFHkr,"播客","",0,3,0,1,,,1776503814.25235,1776612779.00359,,,"对各种网站进行完整抓取的能力"
Y1yn1BMogiigY6qz2Ea942,"终端有唯一session，比如claude有—session，通过这个，可以让用户随时回到对应的session去","",0,3,0,1,,,1776849833.30427,1777218808.03015,,,"终端会话优化"
XRG7sQLrBgE4o8dNvWoqgP,"愿景是一个长期维护的东西，所以应该是一个area底下的目录","",0,3,0,1,,,1776934671.03582,1776949273.56851,,,"愿景设计"
Dtd7rzoXbggroxafbzvrQe,"area应该作为vault的大仓库来维护","",0,3,0,1,,,1776934718.84043,1776949276.10227,,,"愿景设计"
6ewXtrdNfqJaDyW48u7h5T,"projects不应进入大仓库","",0,3,0,1,,,1776934768.77474,1776949278.59378,,,"愿景设计"
KvTw5FeUrPwZM75jBEY7kH,"怎么让用户的项目也接入 speckit，普通小项目可能不需要，怎么让用户能选择合适重量的规范","",0,3,0,1,,,1777105443.19622,1777180629.71978,,,"持续构建的稳定性怎么解决"
8iHLsDfHC8AFQTH8ouDDn8,"架设拍摄设备","",0,3,0,1,,,1778314233.9188,1778423669.23852,,,"整理屋子"
UzGHak1GJZLZEBUz8WkDs,"准备大概的稿子和脚本","",0,3,0,1,,,1778314243.4891,1778423668.75038,,,"整理屋子"
YU5ppgxHRKCJP4BxV29Rzw,"ai识别图片","",0,3,0,1,,,1778314258.23704,1778423667.02516,,,"5.9跑通收纳应用"
748auWnf4zE2WuEKEjRAeH,"5.10开始清扫和收纳，全程使用收纳应用","",0,3,0,1,,,1778314274.34361,1778423668.02501,,,"整理屋子"
V6wS5ucEkqZ4GYGSsJGh3P,"自定义权限加剪切tips","",0,3,0,1,132762624,,1766546176.62359,1766568323.72532,"PPT自定义权限",,
MVafP2vQDg84RgnVC3dLCi,"分支合入",feature/custom_permission_20251011,0,3,0,1,,,1765161893.15495,1766564031.72892,"PPT自定义权限",,
QVdvWXFH4EJYsVtvZd6oVw,"【自定义权限】【权限设置】【slide】无权限的功能置灰hover/操作需要有tips提示",https://tapd.woa.com/my_dashboard?dialog_preview_id=bug_1010143861151420598,0,3,0,1,,,1765165913.87376,1766039531.98879,"PPT自定义权限",,
8xgfw6o8vswVFoVbxA7WhF,"流式渲染跑通","",0,3,0,1,,,1769604034.54883,1774236925.2005,"Agentic AIPPT",,
Nn6cQAK5hmiR1sDL5uH8gs,"生成时需定位到当前页","",0,3,0,1,,,1769604046.73008,1774236925.20053,"Agentic AIPPT",,
4Qhwosu8Re1zustefq8ja2,"自动滚动到选中页为止","",0,3,0,1,,,1769604069.90927,1774236925.20057,"Agentic AIPPT",,
D5pKVP9iXZtaDWV35VHo2w,"页渲染动效","",0,3,0,1,,,1769604079.17622,1774236925.20046,"Agentic AIPPT",,
24uYds2e5TjG5uhRoycrdJ,"认知觉醒","",0,3,0,1,132763520,,1766578693.49188,1767269521.32448,"速读书单",,
PMepEedAtzTXZhspfVKDgk,"伟大不能被计划","",0,3,0,1,132763520,,1766408954.70658,1767262721.55385,"速读书单",,
P2kzcpABRfASjPRYtncnXf,"纳瓦尔宝典","",0,3,0,1,,,1766408949.0363,1767149602.98211,"速读书单",,
JU7VDSWFrumqgcciej4KWS,"掌控习惯","",0,3,0,1,,,1766578836.237,1768876997.3718,"速读书单",,
P4UYJgAZ5gBvLiWBggiueE,"思考快与慢","",0,3,0,1,,,1766578841.36635,1767699239.21903,"速读书单",,
AaRGukBsHEzoML1LqtZpLp,"福格行为模型","",0,3,0,1,,,1766578846.5098,1766736198.18909,"速读书单",,
NgiPNcbdKXCvvFmovjtZEv,"娱乐至死","",0,3,0,1,,,1766578858.78415,1767149610.97748,"速读书单",,
VymYFPQVeUkARsPCE1fQM1,"原则","",0,3,0,1,,,1766578906.7747,1767699235.63442,"速读书单",,
WHb7pbQD7TwJFRgveF2zTe,"12 week","",0,3,0,1,,,1766996761.45697,1766996768.38515,"速读书单",,
EFcLCKruKXmB5r9nMUhbuu,"故事","",0,3,0,1,,,1767349215.41836,1767698670.1583,"速读书单",,
BzGSUewJWmoyuc6fCc1JK9,"如何阅读一本书","",0,3,0,1,,,1767365559.75321,1767366430.97598,"速读书单",,
BLK2N2Z2PiZ9iyeajt8Siz,"佛畏系统","",0,3,0,1,,,1767365574.29974,1767365587.59663,"速读书单",,
WLuFSrjt6VnaYY7YDJm4KN,"埃隆马斯克传","",0,3,0,1,,,1767426003.52489,1767436179.93656,"速读书单",,
GGFyUG6UCm3d9pF6Jy5VfJ,"Tiny Experiments","",0,3,0,1,,,1767426007.24672,1767436180.69721,"速读书单",,
3CXMq1ZSdRJt5T8nf8tYS6,"Deep Work","",0,3,0,1,,,1767426994.18178,1767436178.18595,"速读书单",,
6jQzpJB2pcjPTKeyzwd3HM,"Thinking in Bets","",0,3,0,1,,,1767437648.72501,1768877009.29596,"速读书单",,
XdgQXxFete68qP6p2M4dhp,"知行合一王阳明","",0,3,0,1,,,1767437654.16584,1767699026.75166,"速读书单",,
FH52avknX4NXC2r9z3TLJa,"Lean Learning","",0,3,0,1,,,1767437756.63539,1767796819.5629,"速读书单",,
EP2YvJbAS6sCu5EFWVyL2r,"人类简史","",0,3,0,1,,,1767686235.81655,1767698535.65188,"速读书单",,
Q9o22HLYCZcNPaW72oL2oK,"置身事内","",0,3,0,1,,,1767686731.97796,1767698644.07903,"速读书单",,
Snu4T4rHBHe8JvnJXQX11Y,"刘擎西方现代思想讲义","",0,3,0,1,,,1767686907.43626,1767699230.06261,"速读书单",,
89wgmn5JhSNfPKEnsiEENN,"把自己作为方法","",0,3,0,1,,,1767696584.69948,1767698854.8402,"速读书单",,
JdmjRKHDrSDC3QZrPVor2y,"见树又见林","",0,3,0,1,,,1767699686.37006,1767699694.59838,"速读书单",,
DwxkgWmTuLmCWf7dtHQpgg,"社会学的邀请","",0,3,0,1,,,1767699695.68404,1767699702.04848,"速读书单",,
8AxZ3t4FV5o3rRbht6CnDy,"工作的意义","",0,3,0,1,,,1767699768.92987,1767699774.27583,"速读书单",,
WSdrU3H4dBvzdrC5uKWFxX,"设计心理学","",0,3,0,1,,,1767700367.9264,1767700389.02703,"速读书单",,
GLxfzsNEWqowfHpjTNByva,"Co-Intelligence: Living and Working with AI","",0,3,0,1,,,1767775639.30898,1767777316.76444,"速读书单",,
R47FtQnvQcL8pBM9pQtNKA,"改变——问题形成和解决的原则","",0,3,0,1,,,1767777303.54971,1767796796.19423,"速读书单",,
CdZKPWBNsTizziLCbTvSHY,"Questions Are the Answer ","",0,3,0,1,,,1767777317.78467,1767777325.75449,"速读书单",,
WbpgDBruojhVCvpXWVn1pJ,"Finite and Infinite Games","",0,3,0,1,,,1767796655.94614,1767796799.93476,"速读书单",,
Tvh8skNkZnZf3qciMCU3Lq,"重塑幸福","",0,3,0,1,,,1768825464.27044,1768825466.6814,"速读书单",,
LD7ADWFqhewjUmH2s3sC8K,"创建新标题","前往“文件“ → ”新建标题“创建标题，然后将待办事项拖入其中。",0,3,0,1,,,1764594884.82614,1764645604.25814,"Things Mac 概览",,
LEu23D5kdseyJWqp3oDn74,"旅行相关的放在一起","",0,3,0,1,,,1780229848.27566,1780230091.56159,"家庭收纳",,
R5wjFoq261uUnUzowhN3WN,"学习jar","",0,3,0,2,,,1766039553.2449,1774236908.86592,"流程图Agent",,
S96RgAhUh81M7TEbAaywno,"把播客，youtube，文章，epub，pdf阅读器做成一个纯UI组件","",0,3,0,1,,,1776859228.53087,1776963172.79577,orbit,,
v8yG51PMJBJTKVJpyVuaQ,"集成github","",0,3,0,1,,,1776859476.79589,1776942507.63528,orbit,,
5Y464zMnA7so28LApYyS8s,"思考journals和操作日志之间的关系","",0,3,0,1,,,1776859518.39486,1776942511.23219,orbit,,
R9tKh5wrCsUy6sgdAyCw38,"不是把产物存成 summary， 而是总结这个任务做了什么事情。","",0,3,0,1,,,1776874902.43028,1776942516.39654,orbit,,
2DaoRkX3kquQu4toqFRwiK,"梳理上报现状、排查方法，落地成文档，以后排查可以按文档操作","",0,3,0,1,,,1766141791.54774,1774236954.07412,"AIPPT迁移到新仓库",,
6vvx4z82AXwoevmedHymUN,"返回按钮逻辑","",0,3,0,1,132762368,,1766141710.06104,1766491673.24803,"AIPPT迁移到新仓库",,
GuMwDdrW4qFtjw3KQFwDDc,"返回按钮样式","",0,3,0,1,132762368,,1766141703.95941,1766402128.10973,"AIPPT迁移到新仓库",,
G4fs1mENqZNFVAEvMUc96r,"语音输入框样式对齐ai助手","",0,3,0,1,132762368,,1765334184.63085,1766374271.92516,"AIPPT迁移到新仓库",,
2hD9K2ABCVMKJAGkCmYVbp,"迁移PPT独有组件","",0,3,0,1,,,1764744297.24464,1765334163.11156,"AIPPT迁移到新仓库",,
5xJ27o4gdSkpwQXpRmrhKZ,"梳理会话服务逻辑","",0,3,0,1,132760832,,1765334166.13622,1766039524.18203,"AIPPT迁移到新仓库",,
EoHfuSNv583r5QvTuJ8xee,"语音输入是追加内容而不是清空内容","",0,3,0,1,132762368,,1766141676.28723,1766374273.14475,"AIPPT迁移到新仓库",,
AigUwp46qqxGytwmYzQqZX,"上报跑通","",0,3,0,1,,,1766141717.95863,1766141742.95633,"AIPPT迁移到新仓库",,
BuSRG2FTA7KGWXj15Kb546,"新增拉模板接口成功失败两个上报","",0,3,0,1,,,1766141743.91086,1766141788.60223,"AIPPT迁移到新仓库",,
74T9oR5qFW1Xs4QWv9rxUZ,"私有化把document.title设置为tenantDocName","",0,3,0,1,132762752,,1766404533.13086,1766651221.98751,"空白页需求",,
XjoYFCFQQTwKSuDHe8VbwV,"每周照片","",0,3,0,1,132780544,,1767007669.30499,1767946026.73345,"每周照片",,
5T6kbUxe8Dn7tG25ANq5bh,"怎么写文档","",0,3,0,1,,,1765521140.61845,1774236918.58516,"总结如何和ai协作工作",,
UGzMVyHfWEBRaNPG5m2AHW,"怎么保证质量","",0,3,0,1,,,1765521148.38991,1774236918.58511,"总结如何和ai协作工作",,
MGkHbdt4TXRXNFzjg9SALh,"生成ppt在管家里改为replace","",0,3,0,1,132762368,,1766374305.65603,1766381794.55795,"AIPPT电脑管家合作",,
CbKgH5YCpkDKs8RiaXkGb6,"确定管家内下载ppt的方案","",0,3,0,1,132762368,,1766374282.64598,1766381793.16204,"AIPPT电脑管家合作",,
TehQmbuGnvift4P7HqwEyF,"管家下载逻辑","",0,3,0,1,132762368,,1766391172.53967,1766491632.49316,"AIPPT电脑管家合作",,
15oJxQGWBKNkc8dKAfBy5V,"把侧边栏收折按钮加回来","",0,3,0,1,132762368,,1766374349.92227,1766381797.13637,"AIPPT电脑管家合作",,
RLsG2Xvoez96H6tZ1a4FYJ,"PC的上报没有全链路加上adtag和adsource","",0,3,0,1,132762368,132762624,1766402051.48235,1766574892.1611,"AIPPT电脑管家合作",,
6UEdkCYigYqgVLPBThsFkZ,"模板没有出免费模板","",0,3,0,1,132762368,,1766402071.49054,1766574450.1515,"AIPPT电脑管家合作",,
E6UgBXkeZXTt7GCDwA2zp7,"建单","https://tapd.woa.com/tapd_fe/10143861/story/detail/1010143861129060470?workitem_type_id=1010143861000097025

feature/129060470",0,3,0,1,132759936,,1764744689.44935,1764759310.65783,"AIPPT电脑管家合作",,
TtEK5iaZaBattZ4vitYsSU,"管家报错模板解析错误","",0,3,0,1,132762624,,1766564124.82508,1766632125.52965,"AIPPT电脑管家合作",,
BvtuAxSTc8ns776DFfdev6,"把传参逻辑提前到渲染之前","",0,3,0,1,132759936,,1764744214.18278,1764759307.70619,"AIPPT电脑管家合作",,
WBZhSPTgb29fhfTuYtxjk8,"实现url传参生成大纲","",0,3,0,1,132759936,,1764743933.90082,1764759304.89187,"AIPPT电脑管家合作",,
8qUWWdKJdjzKrDYLVyRxtY,"模板选择器小屏样式兼容","",0,3,0,1,132762496,,1766480127.52336,1766480149.54022,"AIPPT电脑管家合作",,
KFStyQvtc1rvKrZ4J732Lk,"确认外部合作如何对接开平，如何跳转到文档业务","开放平台文档 https://docs.qq.com/open/document/app/",0,3,0,1,,,1764666865.43137,1764744273.28579,"AIPPT电脑管家合作",,
9nE3BfyGxyiXeF3S3ZFsEi,"梳理AIPPT现有流程逻辑文档",https://doc.weixin.qq.com/doc/w3_AKoA6AY7ACoCNpYC6AJ4RTYizl6v3?scode=AJEAIQdfAAo4dNR6yKAKoA6AY7ACo,0,3,0,1,,,1764666897.99549,1764744282.0869,"AIPPT电脑管家合作",,
5rqQcBMS2PHXweMygK43zb,"编写AIPPT参数协议文档","https://doc.weixin.qq.com/doc/w3_AKoA6AY7ACoCNO8Q00LJ4RXWZAZi1?scode=AJEAIQdfAAo5QxHxFEAKoA6AY7ACo

""{""input"":""写一篇开学第一课的PPT，主题是主题，面向群体是小学生 "",""pageNum"":""1"",""templateColor"":""黄色"",""templateStyle"":""简约风"",""attachments"":[],""docUrl"":""""}""

https://doc.weixin.qq.com/doc/w3_AKoA6AY7ACoCNt0wUhddXTH0B8RXR?scode=AJEAIQdfAAoNr135iBAKoA6AY7ACo",0,3,0,1,132759936,,1764743875.45371,1764759299.8586,"AIPPT电脑管家合作",,
2fJZ8difFZM2nNUjvCBQxG,"拉取开平接口获取参数","",0,3,0,1,,,1764760120.3883,1766577529.43076,"AIPPT电脑管家合作",,
FsLn3zQatjCqVgq6yPaCy6,"学习到什么","",0,3,0,1,,,1764832012.12758,1766577531.99538,"AIPPT电脑管家合作",,
7eAuyeVYb5P3TJtMSA4ipx,"合入并发布","",0,3,0,1,,,1766472266.57767,1766577534.81514,"AIPPT电脑管家合作",,
SGR1E6QvRanhxLF9qnMj4k,"对比preview和read-m真正渲染的区别","",0,3,0,1,132780544,,1767542225.66223,1767610382.39159,"AIPPT预览页面卡顿问题解决",,
JFeNVg8tzGXpa5GgQANv1M,"学习预览态和查看态的逻辑，画出逻辑图","",0,3,0,1,,,1767368030.40211,1769604014.05768,"AIPPT预览页面卡顿问题解决",,
UcseX8bFY7zAUMWbKbMxyK,"打包尺寸对比","",0,3,0,1,,,1767368046.31018,1769604014.54182,"AIPPT预览页面卡顿问题解决",,
8cweG8DXc31t29HVPaXugo,"打开性能对比","",0,3,0,1,,,1767368051.81853,1769604015.68387,"AIPPT预览页面卡顿问题解决",,
4n1viiR6Le9Sf6dNf1E4So,"工作量评估","",0,3,0,1,,,1767368070.44755,1769604016.24696,"AIPPT预览页面卡顿问题解决",,
DmvDn6Mh7ck57tCtU8pjk2,"ai页面和预览态衔接的逻辑","",0,3,0,1,,,1767368084.96013,1769604016.7231,"AIPPT预览页面卡顿问题解决",,
GkWsEz9eT8fLY9J6YvApBF,"Things Mac 概览","此项目向您展示马上开始行动需要知道的一切信息。到处逛逛吧，不要犹豫 – 您可以从帮助菜单创建一个新项目。",1,0,0,1,,,1764594884.82319,,,"教程",
QfYuktzAg5YuiQnWuGNnht,"了解 Things for iPhone","此项目向您展示马上开始行动需要知道的一切信息。到处逛逛吧，不要犹豫 – 您可以从设置创建一个新项目。",1,0,0,1,,,1764593668.63031,,,"教程",
7VV4gFqei6mieeCxnEZffP,"如何学习","",1,0,0,1,,,1764763903.16573,,,"第二曲线",
RBz2E4X5JT6kqH8tc1XXqS,"选题","",1,0,0,1,,,1764764101.40631,,,"第二曲线",
DGC7YQbEtdAAM5fzhuuDi3,"25天谷歌agents学习挑战",https://adventofagents.com/,1,0,0,1,,,1764906187.9145,,,"第二曲线",
D4SQqe5P865KKGFEW1YHY9,"学习obsidian","",1,0,0,1,,,1764999410.88788,,,"第二曲线",
Qir5gSNXUgkcjaTXVvq8fy,"年终总结","
向建设中国一样规划自己规划，下一个五年要做些什么事情，中国也一样会更复杂，未来五年的规划
我还需要定一个研究一下中国是怎么去定的，去看一下五年规划用哪些东西用AI帮我查一下",1,0,0,1,,,1765470244.29343,,,"第二曲线",
EuwSRLJmsGzutqNX1vhVY3,"速读书单","",1,0,0,1,,,1766408910.30959,,,"生活",
XYZQBJgFen6VnkYBf82DTY,"做视频","",1,0,0,1,,,1766489465.7902,,,"第二曲线",
UqvsEo5qE3WSX7zBp3o6FN,"超级学习助手","",1,0,0,1,,,1766589818.70448,,,"第二曲线",
VfaLTtNXZJo8iuTVPkMJxP,"速读播客","",1,0,0,1,,,1767007644.87102,,,"生活",
VCTcb92io93gnAMbTWULgv,"每周照片","",1,0,0,1,,,1767007658.3754,,,"生活",
FxyfChKa21pLpwywHxBvWy,"我重新学习英语这件事","",1,0,0,1,,,1767354680.33292,,,"第二曲线",
3tC6cVjcTGbPBFMsXRnRR7,"一人公司准备","",1,0,0,1,,,1767355991.69127,,,"第二曲线",
